datetime,Distance_82,Distance_83
2024-07-05 04:07:59.904150,0.76,0.51
2024-07-05 04:07:59.918485,0.76,0.51
2024-07-05 04:08:00.027369,0.79,0.51
2024-07-05 04:08:00.041369,0.79,0.5
2024-07-05 04:08:00.150764,0.79,0.5
2024-07-05 04:08:00.163888,0.79,0.48
2024-07-05 04:08:00.272857,0.76,0.48
2024-07-05 04:08:00.286609,0.76,0.49
2024-07-05 04:08:00.396411,0.73,0.49
2024-07-05 04:08:00.409713,0.73,0.47
2024-07-05 04:08:00.519898,0.71,0.47
2024-07-05 04:08:00.533220,0.71,0.47
2024-07-05 04:08:00.642636,0.71,0.47
2024-07-05 04:08:00.656637,0.71,0.38
2024-07-05 04:08:00.764288,0.75,0.38
2024-07-05 04:08:00.777860,0.75,0.51
2024-07-05 04:08:01.133923,0.7,0.51
2024-07-05 04:08:01.147879,0.7,0.52
2024-07-05 04:08:01.257846,0.73,0.52
2024-07-05 04:08:01.271569,0.73,0.46
2024-07-05 04:08:01.380084,0.74,0.46
2024-07-05 04:08:01.394239,0.74,0.44
2024-07-05 04:08:01.503834,0.7,0.44
2024-07-05 04:08:01.517058,0.7,0.51
2024-07-05 04:08:01.626337,0.77,0.51
2024-07-05 04:08:01.639657,0.77,0.41
2024-07-05 04:08:01.748846,0.79,0.41
2024-07-05 04:08:01.763161,0.79,0.49
2024-07-05 04:08:01.871576,0.68,0.49
2024-07-05 04:08:01.885614,0.68,0.44
2024-07-05 04:08:01.994634,0.76,0.44
2024-07-05 04:08:02.008672,0.76,0.47
2024-07-05 04:08:02.240787,0.72,0.47
2024-07-05 04:08:02.255215,0.72,0.52
2024-07-05 04:08:02.364116,0.71,0.52
2024-07-05 04:08:02.378197,0.71,0.46
2024-07-05 04:08:02.487196,0.79,0.46
2024-07-05 04:08:02.501005,0.79,0.4
2024-07-05 04:08:02.609790,0.77,0.4
2024-07-05 04:08:02.623824,0.77,0.48
2024-07-05 04:08:02.733677,0.76,0.48
2024-07-05 04:08:02.746787,0.76,0.46
2024-07-05 04:08:02.857147,0.74,0.46
2024-07-05 04:08:02.870672,0.74,0.44
2024-07-05 04:08:02.979213,0.73,0.44
2024-07-05 04:08:02.992558,0.73,0.49
2024-07-05 04:08:03.102022,0.76,0.49
2024-07-05 04:08:03.115027,0.76,0.45
2024-07-05 04:08:03.224996,0.78,0.45
2024-07-05 04:08:03.238980,0.78,0.4
2024-07-05 04:08:03.348108,0.84,0.4
2024-07-05 04:08:03.361115,0.84,0.49
2024-07-05 04:08:03.717330,0.75,0.49
2024-07-05 04:08:03.731534,0.75,0.4
2024-07-05 04:08:03.840813,0.81,0.4
2024-07-05 04:08:03.854271,0.81,0.42
2024-07-05 04:08:03.963447,0.71,0.42
2024-07-05 04:08:03.977470,0.71,0.42
2024-07-05 04:08:04.086130,0.68,0.42
2024-07-05 04:08:04.100286,0.68,0.42
2024-07-05 04:08:04.208702,0.85,0.42
2024-07-05 04:08:04.222677,0.85,0.46
2024-07-05 04:08:04.331967,0.68,0.46
2024-07-05 04:08:04.345130,0.68,0.48
2024-07-05 04:08:04.455025,0.67,0.48
2024-07-05 04:08:04.468974,0.67,0.49
2024-07-05 04:08:04.578500,0.74,0.49
2024-07-05 04:08:04.592221,0.74,0.5
2024-07-05 04:08:04.702150,0.76,0.5
2024-07-05 04:08:04.715168,0.76,0.48
2024-07-05 04:08:04.824117,0.72,0.48
2024-07-05 04:08:04.838068,0.72,0.49
2024-07-05 04:08:04.947278,0.79,0.49
2024-07-05 04:08:04.961295,0.79,0.48
2024-07-05 04:08:05.069928,0.8,0.48
2024-07-05 04:08:05.083564,0.8,0.41
2024-07-05 04:08:05.192513,0.75,0.41
2024-07-05 04:08:05.206872,0.75,0.5
2024-07-05 04:08:05.316114,0.76,0.5
2024-07-05 04:08:05.329440,0.76,0.5
2024-07-05 04:08:05.438912,0.86,0.5
2024-07-05 04:08:05.452800,0.86,0.52
2024-07-05 04:08:05.561674,0.73,0.52
2024-07-05 04:08:05.576622,0.73,0.48
2024-07-05 04:08:05.685422,0.69,0.48
2024-07-05 04:08:05.698431,0.69,0.46
2024-07-05 04:08:05.807965,0.79,0.46
2024-07-05 04:08:05.821993,0.79,0.52
2024-07-05 04:08:05.930666,0.73,0.52
2024-07-05 04:08:05.944672,0.73,0.43
2024-07-05 04:08:06.299230,0.76,0.43
2024-07-05 04:08:06.313808,0.76,0.46
2024-07-05 04:08:06.422734,0.76,0.46
2024-07-05 04:08:06.437057,0.76,0.38
2024-07-05 04:08:06.545449,0.86,0.38
2024-07-05 04:08:06.559562,0.86,0.52
2024-07-05 04:08:06.683039,0.86,0.45
2024-07-05 04:08:06.806477,0.86,0.5
2024-07-05 04:08:06.915870,0.75,0.5
2024-07-05 04:08:06.928816,0.75,0.48
2024-07-05 04:08:07.039094,0.69,0.48
2024-07-05 04:08:07.052558,0.69,0.48
2024-07-05 04:08:07.161711,0.74,0.48
2024-07-05 04:08:07.174428,0.74,0.45
2024-07-05 04:08:07.283559,0.76,0.45
2024-07-05 04:08:07.297570,0.76,0.51
2024-07-05 04:08:07.407526,0.76,0.51
2024-07-05 04:08:07.421427,0.76,0.44
2024-07-05 04:08:07.529934,0.7,0.44
2024-07-05 04:08:07.543051,0.7,0.48
2024-07-05 04:08:07.653780,0.7,0.48
2024-07-05 04:08:07.666733,0.7,0.46
2024-07-05 04:08:07.775061,0.65,0.46
2024-07-05 04:08:07.789585,0.65,0.47
2024-07-05 04:08:07.899730,0.82,0.47
2024-07-05 04:08:07.913310,0.82,0.43
2024-07-05 04:08:08.022081,0.81,0.43
2024-07-05 04:08:08.036336,0.81,0.51
2024-07-05 04:08:08.145250,0.75,0.51
2024-07-05 04:08:08.158198,0.75,0.51
2024-07-05 04:08:08.267999,0.78,0.51
2024-07-05 04:08:08.281128,0.78,0.49
2024-07-05 04:08:08.391145,0.82,0.49
2024-07-05 04:08:08.404693,0.82,0.5
2024-07-05 04:08:08.513061,0.8,0.5
2024-07-05 04:08:08.528372,0.8,0.44
2024-07-05 04:08:08.883282,0.76,0.44
2024-07-05 04:08:08.897212,0.76,0.49
2024-07-05 04:08:09.006120,0.72,0.49
2024-07-05 04:08:09.019607,0.72,0.46
2024-07-05 04:08:09.129324,0.78,0.46
2024-07-05 04:08:09.142407,0.78,0.46
2024-07-05 04:08:09.250909,0.75,0.46
2024-07-05 04:08:09.265972,0.75,0.48
2024-07-05 04:08:09.374718,0.71,0.48
2024-07-05 04:08:09.388405,0.71,0.49
2024-07-05 04:08:09.498039,0.77,0.49
2024-07-05 04:08:09.511039,0.77,0.47
2024-07-05 04:08:09.620723,0.73,0.47
2024-07-05 04:08:09.634765,0.73,0.48
2024-07-05 04:08:09.743489,0.75,0.48
2024-07-05 04:08:09.757485,0.75,0.47
2024-07-05 04:08:09.866324,0.82,0.47
2024-07-05 04:08:09.880203,0.82,0.51
2024-07-05 04:08:09.990499,0.69,0.51
2024-07-05 04:08:10.004396,0.69,0.54
2024-07-05 04:08:10.113309,0.78,0.54
2024-07-05 04:08:10.127450,0.78,0.5
2024-07-05 04:08:10.236032,0.78,0.5
2024-07-05 04:08:10.249112,0.78,0.51
2024-07-05 04:08:10.358546,0.71,0.51
2024-07-05 04:08:10.372597,0.71,0.49
2024-07-05 04:08:10.481248,0.84,0.49
2024-07-05 04:08:10.495331,0.84,0.53
2024-07-05 04:08:10.604621,0.61,0.53
2024-07-05 04:08:10.618897,0.61,0.43
2024-07-05 04:08:10.727729,0.75,0.43
2024-07-05 04:08:10.741742,0.75,0.51
2024-07-05 04:08:10.851172,0.72,0.51
2024-07-05 04:08:10.865080,0.72,0.48
2024-07-05 04:08:10.973600,0.72,0.48
2024-07-05 04:08:10.988111,0.72,0.43
2024-07-05 04:08:11.097104,0.74,0.43
2024-07-05 04:08:11.111041,0.74,0.52
2024-07-05 04:08:11.466480,0.73,0.52
2024-07-05 04:08:11.479359,0.73,0.52
2024-07-05 04:08:11.588983,0.66,0.52
2024-07-05 04:08:11.603223,0.66,0.47
2024-07-05 04:08:11.711574,0.72,0.47
2024-07-05 04:08:11.725717,0.72,0.44
2024-07-05 04:08:11.834883,0.65,0.44
2024-07-05 04:08:11.848597,0.65,0.51
2024-07-05 04:08:11.958337,0.76,0.51
2024-07-05 04:08:11.972349,0.76,0.47
2024-07-05 04:08:12.081121,0.86,0.47
2024-07-05 04:08:12.094836,0.86,0.49
2024-07-05 04:08:12.204263,0.82,0.49
2024-07-05 04:08:12.218257,0.82,0.49
2024-07-05 04:08:12.326899,0.68,0.49
2024-07-05 04:08:12.340892,0.68,0.5
2024-07-05 04:08:12.449825,0.77,0.5
2024-07-05 04:08:12.464193,0.77,0.47
2024-07-05 04:08:12.572732,0.78,0.47
2024-07-05 04:08:12.586913,0.78,0.48
2024-07-05 04:08:12.695499,0.68,0.48
2024-07-05 04:08:12.709643,0.68,0.5
2024-07-05 04:08:12.820053,0.69,0.5
2024-07-05 04:08:12.833102,0.69,0.41
2024-07-05 04:08:12.941448,0.71,0.41
2024-07-05 04:08:12.956692,0.71,0.47
2024-07-05 04:08:13.064761,0.8,0.47
2024-07-05 04:08:13.078783,0.8,0.43
2024-07-05 04:08:13.187694,0.73,0.43
2024-07-05 04:08:13.201968,0.73,0.38
2024-07-05 04:08:13.311042,0.79,0.38
2024-07-05 04:08:13.325047,0.79,0.49
2024-07-05 04:08:13.448140,0.79,0.5
2024-07-05 04:08:13.556697,0.72,0.5
2024-07-05 04:08:13.570762,0.72,0.5
2024-07-05 04:08:13.679490,0.75,0.5
2024-07-05 04:08:13.693231,0.75,0.51
2024-07-05 04:08:14.049193,0.77,0.51
2024-07-05 04:08:14.062208,0.77,0.5
2024-07-05 04:08:14.172071,0.76,0.5
2024-07-05 04:08:14.185072,0.76,0.3
2024-07-05 04:08:14.294171,0.76,0.3
2024-07-05 04:08:14.308167,0.76,0.39
2024-07-05 04:08:14.417389,0.77,0.39
2024-07-05 04:08:14.432677,0.77,0.57
2024-07-05 04:08:14.541213,0.77,0.57
2024-07-05 04:08:14.554054,0.77,0.45
2024-07-05 04:08:14.663607,0.77,0.45
2024-07-05 04:08:14.677817,0.77,0.43
2024-07-05 04:08:14.786615,0.77,0.43
2024-07-05 04:08:14.801145,0.77,0.48
2024-07-05 04:08:14.909344,0.77,0.48
2024-07-05 04:08:14.923087,0.77,0.5
2024-07-05 04:08:15.032548,0.76,0.5
2024-07-05 04:08:15.046540,0.76,0.47
2024-07-05 04:08:15.155268,0.68,0.47
2024-07-05 04:08:15.169310,0.68,0.44
2024-07-05 04:08:15.278854,0.76,0.44
2024-07-05 04:08:15.292687,0.76,0.4
2024-07-05 04:08:15.400929,0.72,0.4
2024-07-05 04:08:15.415935,0.72,0.46
2024-07-05 04:08:15.524920,0.76,0.46
2024-07-05 04:08:15.537916,0.76,0.48
2024-07-05 04:08:15.648367,0.69,0.48
2024-07-05 04:08:15.661359,0.69,0.45
2024-07-05 04:08:15.770529,0.71,0.45
2024-07-05 04:08:15.784853,0.71,0.49
2024-07-05 04:08:15.894347,0.78,0.49
2024-07-05 04:08:15.907452,0.78,0.42
2024-07-05 04:08:16.016474,0.77,0.42
2024-07-05 04:08:16.030468,0.77,0.37
2024-07-05 04:08:16.139018,0.74,0.37
2024-07-05 04:08:16.153099,0.74,0.47
2024-07-05 04:08:16.263011,0.69,0.47
2024-07-05 04:08:16.276800,0.69,0.47
2024-07-05 04:08:16.631913,0.74,0.47
2024-07-05 04:08:16.878162,0.74,0.47
2024-07-05 04:08:16.891186,0.74,0.46
2024-07-05 04:08:17.000604,0.7,0.46
2024-07-05 04:08:17.015188,0.7,0.31
2024-07-05 04:08:17.123941,0.76,0.31
2024-07-05 04:08:17.136943,0.76,0.42
2024-07-05 04:08:17.246226,0.73,0.42
2024-07-05 04:08:17.260575,0.73,0.4
2024-07-05 04:08:17.370013,0.73,0.4
2024-07-05 04:08:17.384135,0.73,0.4
2024-07-05 04:08:17.616316,0.74,0.4
2024-07-05 04:08:17.630314,0.74,0.51
2024-07-05 04:08:17.739433,0.77,0.51
2024-07-05 04:08:17.752904,0.77,0.48
2024-07-05 04:08:17.861536,0.76,0.48
2024-07-05 04:08:17.875721,0.76,0.42
2024-07-05 04:08:17.984777,0.74,0.42
2024-07-05 04:08:17.999322,0.74,0.41
2024-07-05 04:08:18.107141,0.73,0.41
2024-07-05 04:08:18.121242,0.73,0.48
2024-07-05 04:08:18.230946,0.82,0.48
2024-07-05 04:08:18.244031,0.82,0.49
2024-07-05 04:08:18.353774,0.79,0.49
2024-07-05 04:08:18.367876,0.79,0.4
2024-07-05 04:08:18.476670,0.84,0.4
2024-07-05 04:08:18.490676,0.84,0.49
2024-07-05 04:08:18.600370,0.81,0.49
2024-07-05 04:08:18.613371,0.81,0.45
2024-07-05 04:08:18.722188,0.7,0.45
2024-07-05 04:08:18.736507,0.7,0.46
2024-07-05 04:08:18.845741,0.64,0.46
2024-07-05 04:08:18.859688,0.64,0.43
2024-07-05 04:08:19.215063,0.76,0.43
2024-07-05 04:08:19.228664,0.76,0.53
2024-07-05 04:08:19.338403,0.64,0.53
2024-07-05 04:08:19.351561,0.64,0.46
2024-07-05 04:08:19.461127,0.8,0.46
2024-07-05 04:08:19.474135,0.8,0.46
2024-07-05 04:08:19.583632,0.86,0.46
2024-07-05 04:08:19.598003,0.86,0.45
2024-07-05 04:08:19.707048,0.7,0.45
2024-07-05 04:08:19.721069,0.7,0.38
2024-07-05 04:08:19.829123,0.8,0.38
2024-07-05 04:08:19.843106,0.8,0.46
2024-07-05 04:08:19.952189,0.75,0.46
2024-07-05 04:08:20.198422,0.71,0.46
2024-07-05 04:08:20.211971,0.71,0.48
2024-07-05 04:08:20.321743,0.74,0.48
2024-07-05 04:08:20.335485,0.74,0.47
2024-07-05 04:08:20.445185,0.68,0.47
2024-07-05 04:08:20.459095,0.68,0.45
2024-07-05 04:08:20.567281,0.71,0.45
2024-07-05 04:08:20.581524,0.71,0.47
2024-07-05 04:08:20.691071,0.79,0.47
2024-07-05 04:08:20.704372,0.79,0.45
2024-07-05 04:08:20.814199,0.78,0.45
2024-07-05 04:08:20.827696,0.78,0.44
2024-07-05 04:08:20.937039,0.76,0.44
2024-07-05 04:08:20.951145,0.76,0.45
2024-07-05 04:08:21.059031,0.75,0.45
2024-07-05 04:08:21.073031,0.75,0.46
2024-07-05 04:08:21.183169,0.78,0.46
2024-07-05 04:08:21.195543,0.78,0.48
2024-07-05 04:08:21.305439,0.85,0.48
2024-07-05 04:08:21.319448,0.85,0.45
2024-07-05 04:08:21.428627,0.79,0.45
2024-07-05 04:08:21.442702,0.79,0.48
2024-07-05 04:08:21.798453,0.77,0.48
2024-07-05 04:08:21.811958,0.77,0.41
2024-07-05 04:08:21.920596,0.73,0.41
2024-07-05 04:08:21.934644,0.73,0.39
2024-07-05 04:08:22.044133,0.76,0.39
2024-07-05 04:08:22.057127,0.76,0.39
2024-07-05 04:08:22.167174,0.75,0.39
2024-07-05 04:08:22.181020,0.75,0.51
2024-07-05 04:08:22.290043,0.77,0.51
2024-07-05 04:08:22.303044,0.77,0.47
2024-07-05 04:08:22.412018,0.78,0.47
2024-07-05 04:08:22.425953,0.78,0.49
2024-07-05 04:08:22.536009,0.7,0.49
2024-07-05 04:08:22.549237,0.7,0.43
2024-07-05 04:08:22.658453,0.77,0.43
2024-07-05 04:08:22.672451,0.77,0.41
2024-07-05 04:08:22.781458,0.75,0.41
2024-07-05 04:08:22.795459,0.75,0.41
2024-07-05 04:08:22.903966,0.74,0.41
2024-07-05 04:08:22.918470,0.74,0.5
2024-07-05 04:08:23.027899,0.87,0.5
2024-07-05 04:08:23.042033,0.87,0.45
2024-07-05 04:08:23.150474,0.81,0.45
2024-07-05 04:08:23.164466,0.81,0.42
2024-07-05 04:08:23.273184,0.72,0.42
2024-07-05 04:08:23.288181,0.72,0.46
2024-07-05 04:08:23.397109,0.78,0.46
2024-07-05 04:08:23.410674,0.78,0.49
2024-07-05 04:08:23.519590,0.68,0.49
2024-07-05 04:08:23.533520,0.68,0.52
2024-07-05 04:08:23.642839,0.82,0.52
2024-07-05 04:08:23.655869,0.82,0.42
2024-07-05 04:08:23.765589,0.73,0.42
2024-07-05 04:08:23.779537,0.73,0.47
2024-07-05 04:08:23.888828,0.8,0.47
2024-07-05 04:08:23.902826,0.8,0.53
2024-07-05 04:08:24.011421,0.77,0.53
2024-07-05 04:08:24.025427,0.77,0.46
2024-07-05 04:08:24.381002,0.76,0.46
2024-07-05 04:08:24.394000,0.76,0.46
2024-07-05 04:08:24.503815,0.74,0.46
2024-07-05 04:08:24.517913,0.74,0.5
2024-07-05 04:08:24.626182,0.77,0.5
2024-07-05 04:08:24.640190,0.77,0.38
2024-07-05 04:08:24.749316,0.74,0.38
2024-07-05 04:08:24.763266,0.74,0.46
2024-07-05 04:08:24.871850,0.78,0.46
2024-07-05 04:08:24.886781,0.78,0.53
2024-07-05 04:08:24.996067,0.76,0.53
2024-07-05 04:08:25.009466,0.76,0.49
2024-07-05 04:08:25.117809,0.76,0.49
2024-07-05 04:08:25.132068,0.76,0.53
2024-07-05 04:08:25.241464,0.74,0.53
2024-07-05 04:08:25.254301,0.74,0.46
2024-07-05 04:08:25.365072,0.76,0.46
2024-07-05 04:08:25.379090,0.76,0.45
2024-07-05 04:08:25.488710,0.79,0.45
2024-07-05 04:08:25.500961,0.79,0.48
2024-07-05 04:08:25.610220,0.74,0.48
2024-07-05 04:08:25.624692,0.74,0.52
2024-07-05 04:08:25.733318,0.72,0.52
2024-07-05 04:08:25.747455,0.72,0.46
2024-07-05 04:08:25.856461,0.75,0.46
2024-07-05 04:08:25.870454,0.75,0.5
2024-07-05 04:08:25.980075,0.75,0.5
2024-07-05 04:08:25.994078,0.75,0.52
2024-07-05 04:08:26.102768,0.78,0.52
2024-07-05 04:08:26.116298,0.78,0.49
2024-07-05 04:08:26.225635,0.75,0.49
2024-07-05 04:08:26.238647,0.75,0.51
2024-07-05 04:08:26.349288,0.74,0.51
2024-07-05 04:08:26.362277,0.74,0.51
2024-07-05 04:08:26.471784,0.72,0.51
2024-07-05 04:08:26.484960,0.72,0.45
2024-07-05 04:08:26.594619,0.76,0.45
2024-07-05 04:08:26.607957,0.76,0.51
2024-07-05 04:08:26.963502,0.77,0.51
2024-07-05 04:08:26.977501,0.77,0.53
2024-07-05 04:08:27.086392,0.75,0.53
2024-07-05 04:08:27.100399,0.75,0.46
2024-07-05 04:08:27.209772,0.74,0.46
2024-07-05 04:08:27.223434,0.74,0.47
2024-07-05 04:08:27.332743,0.69,0.47
2024-07-05 04:08:27.346861,0.69,0.49
2024-07-05 04:08:27.455874,0.77,0.49
2024-07-05 04:08:27.469900,0.77,0.48
2024-07-05 04:08:27.578667,0.75,0.48
2024-07-05 04:08:27.592727,0.75,0.5
2024-07-05 04:08:27.701940,0.72,0.5
2024-07-05 04:08:27.715088,0.72,0.44
2024-07-05 04:08:27.825095,0.71,0.44
2024-07-05 04:08:27.838678,0.71,0.44
2024-07-05 04:08:27.947285,0.73,0.44
2024-07-05 04:08:27.961293,0.73,0.45
2024-07-05 04:08:28.070495,0.79,0.45
2024-07-05 04:08:28.084767,0.79,0.51
2024-07-05 04:08:28.194330,0.68,0.51
2024-07-05 04:08:28.207344,0.68,0.45
2024-07-05 04:08:28.316426,0.75,0.45
2024-07-05 04:08:28.330482,0.75,0.46
2024-07-05 04:08:28.439781,0.72,0.46
2024-07-05 04:08:28.453930,0.72,0.4
2024-07-05 04:08:28.562638,0.75,0.4
2024-07-05 04:08:28.576898,0.75,0.38
2024-07-05 04:08:28.685417,0.73,0.38
2024-07-05 04:08:28.699519,0.73,0.47
2024-07-05 04:08:28.822871,0.73,0.47
2024-07-05 04:08:28.945397,0.73,0.43
2024-07-05 04:08:29.054430,0.76,0.43
2024-07-05 04:08:29.068367,0.76,0.46
2024-07-05 04:08:29.177249,0.69,0.46
2024-07-05 04:08:29.191240,0.69,0.46
2024-07-05 04:08:29.547032,0.72,0.46
2024-07-05 04:08:29.560281,0.72,0.41
2024-07-05 04:08:29.669512,0.76,0.41
2024-07-05 04:08:29.683688,0.76,0.47
2024-07-05 04:08:29.792580,0.67,0.47
2024-07-05 04:08:29.805589,0.67,0.49
2024-07-05 04:08:29.915549,0.76,0.49
2024-07-05 04:08:29.928782,0.76,0.51
2024-07-05 04:08:30.038965,0.78,0.51
2024-07-05 04:08:30.052295,0.78,0.4
2024-07-05 04:08:30.161784,0.77,0.4
2024-07-05 04:08:30.175783,0.77,0.46
2024-07-05 04:08:30.284026,0.79,0.46
2024-07-05 04:08:30.298057,0.79,0.46
2024-07-05 04:08:30.406786,0.78,0.46
2024-07-05 04:08:30.420415,0.78,0.47
2024-07-05 04:08:30.531068,0.73,0.47
2024-07-05 04:08:30.544014,0.73,0.48
2024-07-05 04:08:30.653514,0.76,0.48
2024-07-05 04:08:30.667491,0.76,0.43
2024-07-05 04:08:30.776244,0.78,0.43
2024-07-05 04:08:30.790255,0.78,0.52
2024-07-05 04:08:30.899278,0.8,0.52
2024-07-05 04:08:30.913354,0.8,0.39
2024-07-05 04:08:31.022783,0.79,0.39
2024-07-05 04:08:31.036621,0.79,0.42
2024-07-05 04:08:31.145147,0.79,0.42
2024-07-05 04:08:31.159272,0.79,0.41
2024-07-05 04:08:31.282927,0.79,0.49
2024-07-05 04:08:31.405668,0.79,0.5
2024-07-05 04:08:31.515011,0.8,0.5
2024-07-05 04:08:31.528538,0.8,0.42
2024-07-05 04:08:31.637299,0.74,0.42
2024-07-05 04:08:31.651305,0.74,0.49
2024-07-05 04:08:31.760536,0.82,0.49
2024-07-05 04:08:31.774509,0.82,0.43
2024-07-05 04:08:32.129612,0.8,0.43
2024-07-05 04:08:32.143633,0.8,0.45
2024-07-05 04:08:32.252740,0.76,0.45
2024-07-05 04:08:32.265481,0.76,0.49
2024-07-05 04:08:32.375560,0.79,0.49
2024-07-05 04:08:32.389537,0.79,0.44
2024-07-05 04:08:32.498368,0.77,0.44
2024-07-05 04:08:32.512991,0.77,0.51
2024-07-05 04:08:32.622150,0.75,0.51
2024-07-05 04:08:32.635345,0.75,0.5
2024-07-05 04:08:32.744915,0.78,0.5
2024-07-05 04:08:32.758433,0.78,0.5
2024-07-05 04:08:32.867282,0.76,0.5
2024-07-05 04:08:32.881873,0.76,0.52
2024-07-05 04:08:32.990499,0.77,0.52
2024-07-05 04:08:33.004058,0.77,0.46
2024-07-05 04:08:33.112993,0.78,0.46
2024-07-05 04:08:33.126747,0.78,0.5
2024-07-05 04:08:33.236343,0.74,0.5
2024-07-05 04:08:33.250284,0.74,0.44
2024-07-05 04:08:33.359752,0.73,0.44
2024-07-05 04:08:33.373853,0.73,0.51
2024-07-05 04:08:33.483098,0.79,0.51
2024-07-05 04:08:33.496294,0.79,0.47
2024-07-05 04:08:33.604608,0.77,0.47
2024-07-05 04:08:33.619542,0.77,0.49
2024-07-05 04:08:33.728297,0.78,0.49
2024-07-05 04:08:33.742235,0.78,0.47
2024-07-05 04:08:33.851558,0.75,0.47
2024-07-05 04:08:33.864865,0.75,0.48
2024-07-05 04:08:33.974655,0.77,0.48
2024-07-05 04:08:33.988092,0.77,0.48
2024-07-05 04:08:34.097179,0.8,0.48
2024-07-05 04:08:34.111192,0.8,0.5
2024-07-05 04:08:34.220581,0.73,0.5
2024-07-05 04:08:34.234552,0.73,0.51
2024-07-05 04:08:34.342974,0.68,0.51
2024-07-05 04:08:34.357304,0.68,0.47
2024-07-05 04:08:34.712285,0.74,0.47
2024-07-05 04:08:34.726619,0.74,0.46
2024-07-05 04:08:34.835800,0.78,0.46
2024-07-05 04:08:34.849834,0.78,0.46
2024-07-05 04:08:34.958460,0.79,0.46
2024-07-05 04:08:34.972232,0.79,0.49
2024-07-05 04:08:35.081604,0.71,0.49
2024-07-05 04:08:35.094902,0.71,0.38
2024-07-05 04:08:35.204268,0.77,0.38
2024-07-05 04:08:35.218327,0.77,0.47
2024-07-05 04:08:35.327315,0.67,0.47
2024-07-05 04:08:35.340900,0.67,0.38
2024-07-05 04:08:35.449743,0.81,0.38
2024-07-05 04:08:35.463853,0.81,0.38
2024-07-05 04:08:35.573065,0.72,0.38
2024-07-05 04:08:35.587166,0.72,0.5
2024-07-05 04:08:35.696509,0.74,0.5
2024-07-05 04:08:35.709519,0.74,0.48
2024-07-05 04:08:35.819330,0.75,0.48
2024-07-05 04:08:35.832837,0.75,0.45
2024-07-05 04:08:35.941873,0.76,0.45
2024-07-05 04:08:35.955868,0.76,0.54
2024-07-05 04:08:36.065278,0.72,0.54
2024-07-05 04:08:36.078886,0.72,0.46
2024-07-05 04:08:36.188387,0.68,0.46
2024-07-05 04:08:36.202391,0.68,0.45
2024-07-05 04:08:36.311085,0.73,0.45
2024-07-05 04:08:36.324804,0.73,0.46
2024-07-05 04:08:36.434381,0.75,0.46
2024-07-05 04:08:36.448381,0.75,0.46
2024-07-05 04:08:36.557121,0.82,0.46
2024-07-05 04:08:36.571132,0.82,0.53
2024-07-05 04:08:36.679653,0.82,0.53
2024-07-05 04:08:36.693586,0.82,0.51
2024-07-05 04:08:36.802828,0.78,0.51
2024-07-05 04:08:36.816895,0.78,0.5
2024-07-05 04:08:36.940035,0.78,0.47
2024-07-05 04:08:37.294336,0.81,0.47
2024-07-05 04:08:37.309297,0.81,0.44
2024-07-05 04:08:37.417942,0.73,0.44
2024-07-05 04:08:37.431569,0.73,0.46
2024-07-05 04:08:37.541180,0.64,0.46
2024-07-05 04:08:37.555183,0.64,0.36
2024-07-05 04:08:37.664340,0.7,0.36
2024-07-05 04:08:37.678276,0.7,0.42
2024-07-05 04:08:37.786890,0.75,0.42
2024-07-05 04:08:37.800865,0.75,0.51
2024-07-05 04:08:37.910504,0.67,0.51
2024-07-05 04:08:37.923546,0.67,0.51
2024-07-05 04:08:38.032588,0.72,0.51
2024-07-05 04:08:38.046705,0.72,0.44
2024-07-05 04:08:38.156127,0.77,0.44
2024-07-05 04:08:38.170188,0.77,0.46
2024-07-05 04:08:38.278718,0.73,0.46
2024-07-05 04:08:38.292713,0.73,0.42
2024-07-05 04:08:38.401580,0.76,0.42
2024-07-05 04:08:38.415752,0.76,0.43
2024-07-05 04:08:38.525176,0.71,0.43
2024-07-05 04:08:38.539226,0.71,0.52
2024-07-05 04:08:38.647691,0.77,0.52
2024-07-05 04:08:38.661641,0.77,0.43
2024-07-05 04:08:38.771162,0.77,0.43
2024-07-05 04:08:38.785167,0.77,0.43
2024-07-05 04:08:38.893701,0.75,0.43
2024-07-05 04:08:38.907698,0.75,0.48
2024-07-05 04:08:39.017334,0.81,0.48
2024-07-05 04:08:39.031065,0.81,0.52
2024-07-05 04:08:39.140391,0.76,0.52
2024-07-05 04:08:39.153389,0.76,0.45
2024-07-05 04:08:39.262627,0.77,0.45
2024-07-05 04:08:39.277628,0.77,0.39
2024-07-05 04:08:39.386320,0.76,0.39
2024-07-05 04:08:39.399251,0.76,0.45
2024-07-05 04:08:39.508819,0.76,0.45
2024-07-05 04:08:39.522879,0.76,0.44
2024-07-05 04:08:39.878006,0.76,0.44
2024-07-05 04:08:39.892010,0.76,0.4
2024-07-05 04:08:40.000744,0.81,0.4
2024-07-05 04:08:40.014785,0.81,0.5
2024-07-05 04:08:40.124120,0.75,0.5
2024-07-05 04:08:40.137786,0.75,0.5
2024-07-05 04:08:40.247212,0.77,0.5
2024-07-05 04:08:40.261300,0.77,0.55
2024-07-05 04:08:40.369915,0.7,0.55
2024-07-05 04:08:40.383895,0.7,0.38
2024-07-05 04:08:40.493474,0.74,0.38
2024-07-05 04:08:40.507426,0.74,0.42
2024-07-05 04:08:40.615583,0.73,0.42
2024-07-05 04:08:40.629841,0.73,0.36
