Timestamp,Device,Distance_82,Distance_83,X,Y
1720123630.2130404,Distance,0.74,0.46,0.668,0.3183959798741183
1720123630.2270029,Distance,0.74,0.47,0.6633500000000001,0.32797374513823485
1720123630.336255,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123630.3502524,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123630.458951,Distance,0.81,0.48,0.7128500000000001,0.38463603250345635
1720123630.472951,Distance,0.81,0.49,0.7080000000000001,0.3934920583696702
1720123630.5828998,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123630.5958695,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123630.704754,Distance,0.8,0.47,0.7095500000000001,0.36951156612479646
1720123630.719059,Distance,0.8,0.44,0.7232000000000001,0.3420259639267171
1720123630.9511063,Distance,0.76,0.44,0.692,0.31422285085588547
1720123630.965115,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123631.0741978,Distance,0.79,0.46,0.70625,0.3539928495040543
1720123631.0886416,Distance,0.79,0.46,0.70625,0.3539928495040543
1720123631.1963348,Distance,0.8,0.46,0.7142000000000001,0.36044189545611915
1720123631.2106357,Distance,0.8,0.46,0.7142000000000001,0.36044189545611915
1720123631.3202178,Distance,0.73,0.46,0.66065,0.3105504427625246
1720123631.333588,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123631.4422538,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123631.456364,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123631.5663013,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123631.5805209,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123631.6885748,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123631.702682,Distance,0.75,0.45,0.6799999999999999,0.3163858403911276
1720123632.058379,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123632.071468,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123632.1813889,Distance,0.74,0.49,0.65375,0.34671448989045717
1720123632.195036,Distance,0.74,0.51,0.64375,0.3649464858030557
1720123632.303951,Distance,0.77,0.51,0.6664,0.38576034010768906
1720123632.3180919,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123632.4271488,Distance,0.73,0.47,0.6559999999999999,0.3202561474819806
1720123632.4411802,Distance,0.73,0.47,0.6559999999999999,0.3202561474819806
1720123632.550495,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123632.563429,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123632.6728945,Distance,0.78,0.52,0.669,0.4010473787471998
1720123632.6868947,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123632.7962716,Distance,0.77,0.5,0.67145,0.3769017080088653
1720123632.8093226,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123632.9197752,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123632.932756,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123633.0427022,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123633.0557153,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123633.1642761,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123633.1782727,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123633.28839,Distance,0.81,0.49,0.7080000000000001,0.3934920583696702
1720123633.302399,Distance,0.81,0.46,0.7222500000000001,0.3666809750996089
1720123633.4115233,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123633.4251676,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123633.53456,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123633.548683,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123633.6568832,Distance,0.8,0.47,0.7095500000000001,0.36951156612479646
1720123633.670967,Distance,0.8,0.49,0.6999500000000001,0.3873886904647579
1720123633.7808166,Distance,0.83,0.49,0.7243999999999999,0.40514767677971447
1720123633.793992,Distance,0.83,0.49,0.7243999999999999,0.40514767677971447
1720123633.9035127,Distance,0.79,0.49,0.6920000000000001,0.3810984124868536
1720123633.9175255,Distance,0.79,0.49,0.6920000000000001,0.3810984124868536
1720123634.0269778,Distance,0.79,0.49,0.6920000000000001,0.3810984124868536
1720123634.0398755,Distance,0.79,0.47,0.7016,0.36312179774835884
1720123634.149087,Distance,0.82,0.47,0.7257499999999999,0.3816895826453743
1720123634.1630929,Distance,0.82,0.48,0.721,0.3905880182494081
1720123634.2728539,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123634.2861443,Distance,0.73,0.46,0.66065,0.3105504427625246
1720123634.641072,Distance,0.74,0.46,0.668,0.3183959798741183
1720123634.6549556,Distance,0.74,0.51,0.64375,0.3649464858030557
1720123634.7645974,Distance,0.8,0.51,0.6899500000000001,0.4049308552086392
1720123635.0099416,Distance,0.81,0.51,0.6980000000000001,0.41096958524932237
1720123635.0234637,Distance,0.81,0.52,0.6928500000000001,0.4195937052673693
1720123635.1330724,Distance,0.81,0.52,0.6928500000000001,0.4195937052673693
1720123635.1471102,Distance,0.81,0.46,0.7222500000000001,0.3666809750996089
1720123635.256875,Distance,0.74,0.46,0.668,0.3183959798741183
1720123635.270136,Distance,0.74,0.46,0.668,0.3183959798741183
1720123635.3792038,Distance,0.68,0.46,0.6254000000000001,0.2669734818291883
1720123635.3932955,Distance,0.68,0.46,0.6254000000000001,0.2669734818291883
1720123635.501968,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123635.5159411,Distance,0.75,0.45,0.6799999999999999,0.3163858403911276
1720123635.6256704,Distance,0.72,0.45,0.65795,0.29240690398826064
1720123635.6396701,Distance,0.72,0.5,0.6342,0.34086707086487544
1720123635.7479627,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123635.7620234,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123635.87122,Distance,0.77,0.45,0.6952,0.33105431578518946
1720123635.8849044,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123635.994155,Distance,0.72,0.48,0.644,0.3219689426016118
1720123636.007165,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123636.1166868,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123636.1309109,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123636.2400808,Distance,0.72,0.49,0.63915,0.3314924999151565
1720123636.2540884,Distance,0.72,0.48,0.644,0.3219689426016118
1720123636.36292,Distance,0.74,0.48,0.6586000000000001,0.3374107882092685
1720123636.3763623,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123636.4856787,Distance,0.69,0.5,0.61305,0.31665390807630955
1720123636.499682,Distance,0.69,0.51,0.608,0.32624530647964867
1720123636.6097057,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123636.623438,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123636.731329,Distance,0.75,0.53,0.6408,0.389711893582939
1720123636.7453396,Distance,0.75,0.52,0.64605,0.38094539963097074
1720123636.8552377,Distance,0.78,0.52,0.669,0.4010473787471998
1720123636.8690836,Distance,0.78,0.48,0.6890000000000001,0.36562138887105594
1720123637.2235494,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123637.2374854,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123637.34673,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123637.3608155,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123637.4695344,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123637.4846148,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123637.5929594,Distance,0.69,0.53,0.5975999999999999,0.34492642693768777
1720123637.6069584,Distance,0.69,0.48,0.62285,0.29691392271161676
1720123637.7160027,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123637.7300897,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123637.8397274,Distance,0.72,0.48,0.644,0.3219689426016118
1720123637.8537524,Distance,0.72,0.49,0.63915,0.3314924999151565
1720123637.9621248,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123637.9765325,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123638.0849166,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123638.098929,Distance,0.75,0.54,0.63545,0.3983758244421969
1720123638.2217534,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123638.3450625,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123638.4539301,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123638.4680827,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123638.5775306,Distance,0.8,0.52,0.6848000000000001,0.41358065718792986
1720123638.5914545,Distance,0.8,0.5,0.6950000000000001,0.3962007067131506
1720123638.700465,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123638.7135768,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123638.823728,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123638.837406,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123638.9464521,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123638.9596229,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123639.069466,Distance,0.74,0.52,0.6386000000000001,0.3738850625526512
1720123639.0835114,Distance,0.74,0.47,0.6633500000000001,0.32797374513823485
1720123639.192084,Distance,0.73,0.47,0.6559999999999999,0.3202561474819806
1720123639.205777,Distance,0.73,0.5,0.64145,0.3484851467422967
1720123639.3150115,Distance,0.69,0.5,0.61305,0.31665390807630955
1720123639.329153,Distance,0.69,0.49,0.618,0.30688108446106604
1720123639.4382808,Distance,0.78,0.49,0.68415,0.3746181756135172
1720123639.4523294,Distance,0.78,0.52,0.669,0.4010473787471998
1720123639.8070972,Distance,0.75,0.52,0.64605,0.38094539963097074
1720123639.8201075,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123639.9296043,Distance,0.78,0.48,0.6890000000000001,0.36562138887105594
1720123639.9436047,Distance,0.78,0.48,0.6890000000000001,0.36562138887105594
1720123640.0521374,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123640.0661378,Distance,0.77,0.52,0.66125,0.394523050657373
1720123640.1756687,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123640.1896617,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123640.2992022,Distance,0.73,0.5,0.64145,0.3484851467422967
1720123640.31221,Distance,0.73,0.49,0.6464,0.33921532984226993
1720123640.4219387,Distance,0.74,0.49,0.65375,0.34671448989045717
1720123640.4354556,Distance,0.74,0.51,0.64375,0.3649464858030557
1720123640.5449831,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123640.558988,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123640.6676598,Distance,0.74,0.53,0.6333500000000001,0.38271108881243543
1720123640.6819277,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123640.79074,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123640.804096,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123640.913778,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123640.9280643,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123641.0374446,Distance,0.74,0.51,0.64375,0.3649464858030557
1720123641.0511763,Distance,0.74,0.51,0.64375,0.3649464858030557
1720123641.1598446,Distance,0.74,0.51,0.64375,0.3649464858030557
1720123641.1738248,Distance,0.74,0.53,0.6333500000000001,0.38271108881243543
1720123641.2828743,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123641.2968757,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123641.406453,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123641.4196563,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123641.5290213,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123641.542748,Distance,0.77,0.53,0.6559999999999999,0.40319226183050705
1720123641.6513112,Distance,0.75,0.53,0.6408,0.389711893582939
1720123641.6655385,Distance,0.75,0.54,0.63545,0.3983758244421969
1720123641.7755601,Distance,0.77,0.54,0.65065,0.4117700541564432
1720123641.7884946,Distance,0.77,0.52,0.66125,0.394523050657373
1720123641.8986037,Distance,0.78,0.52,0.669,0.4010473787471998
1720123641.912604,Distance,0.78,0.53,0.6637500000000001,0.40967784599609475
1720123642.0209394,Distance,0.75,0.53,0.6408,0.389711893582939
1720123642.0347197,Distance,0.75,0.5,0.65625,0.3630921887069454
1720123642.3900075,Distance,0.75,0.5,0.65625,0.3630921887069454
1720123642.4033449,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123642.513217,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123642.526658,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123642.6366367,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123642.882743,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123642.8962667,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123643.0048175,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123643.0183823,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123643.128208,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123643.1419525,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123643.2511516,Distance,0.8,0.49,0.6999500000000001,0.3873886904647579
1720123643.2651591,Distance,0.8,0.5,0.6950000000000001,0.3962007067131506
1720123643.374096,Distance,0.8,0.5,0.6950000000000001,0.3962007067131506
1720123643.3881135,Distance,0.8,0.46,0.7142000000000001,0.36044189545611915
1720123643.4968696,Distance,0.79,0.46,0.70625,0.3539928495040543
1720123643.5108805,Distance,0.79,0.46,0.70625,0.3539928495040543
1720123643.6207356,Distance,0.74,0.46,0.668,0.3183959798741183
1720123643.6336288,Distance,0.74,0.45,0.67255,0.3086689124288354
1720123643.7429125,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123643.7565904,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123643.8662717,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123643.879424,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123643.9892535,Distance,0.81,0.48,0.7128500000000001,0.38463603250345635
1720123644.0030365,Distance,0.81,0.48,0.7128500000000001,0.38463603250345635
1720123644.112369,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123644.1251104,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123644.234043,Distance,0.74,0.49,0.65375,0.34671448989045717
1720123644.248263,Distance,0.74,0.51,0.64375,0.3649464858030557
1720123644.3579354,Distance,0.74,0.51,0.64375,0.3649464858030557
1720123644.3719342,Distance,0.74,0.49,0.65375,0.34671448989045717
1720123644.4815738,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123644.4950974,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123644.6042247,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123644.6173482,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123644.9727476,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123644.9867547,Distance,0.78,0.43,0.71175,0.31907982935309465
1720123645.0965154,Distance,0.76,0.43,0.6963499999999999,0.304461290642998
1720123645.1093035,Distance,0.76,0.41,0.70475,0.28447748153412783
1720123645.2190382,Distance,0.8,0.41,0.7359500000000001,0.3136520325137395
1720123645.233157,Distance,0.8,0.44,0.7232000000000001,0.3420259639267171
1720123645.3418276,Distance,0.79,0.44,0.71525,0.33543618990800605
1720123645.3558295,Distance,0.79,0.48,0.6968500000000001,0.3721559854415887
1720123645.4659402,Distance,0.82,0.48,0.721,0.3905880182494081
1720123645.47795,Distance,0.82,0.48,0.721,0.3905880182494081
1720123645.5873694,Distance,0.82,0.48,0.721,0.3905880182494081
1720123645.6015062,Distance,0.82,0.46,0.7303999999999999,0.37271415320591195
1720123645.7108777,Distance,0.69,0.46,0.63225,0.2763330191996604
1720123645.7249014,Distance,0.69,0.46,0.63225,0.2763330191996604
1720123645.8343334,Distance,0.77,0.46,0.69065,0.34044467612227397
1720123645.8480194,Distance,0.77,0.44,0.69965,0.321542963692257
1720123645.9573617,Distance,0.71,0.44,0.65525,0.2733997759691839
1720123645.9715219,Distance,0.71,0.44,0.65525,0.2733997759691839
1720123646.080892,Distance,0.7,0.44,0.6482,0.2642664564412213
1720123646.0940335,Distance,0.7,0.47,0.63455,0.2955440703177785
1720123646.202886,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123646.2170799,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123646.325904,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123646.3400922,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123646.4490821,Distance,0.67,0.48,0.6092500000000001,0.27877309321381777
1720123646.4630377,Distance,0.67,0.43,0.632,0.2224320120845919
1720123646.5719495,Distance,0.73,0.43,0.6739999999999999,0.2803997146931501
1720123646.5851958,Distance,0.73,0.49,0.6464,0.33921532984226993
1720123646.6951334,Distance,0.73,0.49,0.6464,0.33921532984226993
1720123646.709284,Distance,0.73,0.53,0.6259999999999999,0.3755316231690749
1720123646.817775,Distance,0.79,0.53,0.6716,0.415996923065544
1720123646.8317854,Distance,0.79,0.44,0.71525,0.33543618990800605
1720123646.9407098,Distance,0.75,0.44,0.68445,0.3066401759391617
1720123646.9549146,Distance,0.75,0.41,0.6972,0.27642749501451536
1720123647.063788,Distance,0.82,0.41,0.75215,0.3266043133517988
1720123647.0793393,Distance,0.82,0.47,0.7257499999999999,0.3816895826453743
1720123647.1869314,Distance,0.7,0.47,0.63455,0.2955440703177785
1720123647.2010548,Distance,0.7,0.45,0.64375,0.27492896809903433
1720123647.555372,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123647.569443,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123647.678723,Distance,0.74,0.46,0.668,0.3183959798741183
1720123647.692685,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123647.801132,Distance,0.75,0.5,0.65625,0.3630921887069454
1720123647.8161294,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123647.9248362,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123647.9390998,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123648.048629,Distance,0.74,0.48,0.6586000000000001,0.3374107882092685
1720123648.0618594,Distance,0.74,0.49,0.65375,0.34671448989045717
1720123648.1702425,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123648.1842453,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123648.2933247,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123648.307325,Distance,0.72,0.48,0.644,0.3219689426016118
1720123648.4171708,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123648.430188,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123648.5399356,Distance,0.71,0.47,0.6416,0.3040549950255711
1720123648.5538614,Distance,0.71,0.52,0.61685,0.3515623379999626
1720123648.6636717,Distance,0.72,0.52,0.624,0.35919910913029834
1720123648.6767342,Distance,0.72,0.5,0.6342,0.34086707086487544
1720123648.7866397,Distance,0.73,0.5,0.64145,0.3484851467422967
